Timestamp;ppg_running;adc_raw;filtered_signal
7132000;1;2585;2364.000000
7133000;1;2585;2364.000000
7134000;1;2585;2364.000000
7135000;1;2585;2364.000000
7136000;1;2585;2364.000000
7137000;1;2585;2364.000000
7138000;1;2670;2388.000000
7139000;1;2670;2388.000000
7140000;1;2670;2388.000000
7141000;1;2670;2388.000000
7142000;1;2670;2388.000000
7143000;1;2670;2388.000000
7144000;1;2670;2388.000000
7145000;1;2670;2388.000000
7146000;1;2670;2388.000000
7147000;1;2670;2388.000000
7148000;1;2842;2420.000000
7149000;1;2842;2420.000000
7150000;1;2842;2420.000000
7151000;1;2842;2420.000000
7152000;1;2842;2420.000000
7153000;1;2842;2420.000000
7154000;1;2842;2420.000000
7155000;1;2842;2420.000000
7156000;1;2842;2420.000000
7157000;1;2842;2420.000000
7158000;1;2772;2443.000000
7159000;1;2772;2443.000000
7160000;1;2772;2443.000000
7161000;1;2772;2443.000000
7162000;1;2772;2443.000000
7163000;1;2772;2443.000000
7164000;1;2772;2443.000000
7165000;1;2772;2443.000000
7166000;1;2772;2443.000000
7167000;1;2772;2443.000000
7168000;1;2644;2456.000000
7169000;1;2644;2456.000000
7170000;1;2644;2456.000000
7171000;1;2644;2456.000000
7172000;1;2644;2456.000000
7173000;1;2644;2456.000000
7174000;1;2644;2456.000000
7175000;1;2644;2456.000000
7176000;1;2644;2456.000000
7177000;1;2644;2456.000000
7178000;1;2822;2502.000000
7179000;1;2822;2502.000000
7180000;1;2822;2502.000000
7181000;1;2822;2502.000000
7182000;1;2822;2502.000000
7183000;1;2822;2502.000000
7184000;1;2822;2502.000000
7185000;1;2822;2502.000000
7186000;1;2822;2502.000000
7187000;1;2822;2502.000000
7188000;1;3232;2579.000000
7189000;1;3232;2579.000000
7190000;1;3232;2579.000000
7191000;1;3232;2579.000000
7192000;1;3232;2579.000000
7193000;1;3232;2579.000000
7194000;1;3232;2579.000000
7195000;1;3232;2579.000000
7196000;1;3232;2579.000000
7197000;1;3232;2579.000000
7198000;1;2912;2622.000000
7199000;1;2912;2622.000000
7200000;1;2912;2622.000000
7201000;1;2912;2622.000000
7202000;1;2912;2622.000000
7203000;1;2912;2622.000000
7204000;1;2912;2622.000000
7205000;1;2912;2622.000000
7206000;1;2912;2622.000000
7207000;1;2912;2622.000000
7208000;1;3197;2677.000000
7209000;1;3197;2677.000000
7210000;1;3197;2677.000000
7211000;1;3197;2677.000000
7212000;1;3197;2677.000000
7213000;1;3197;2677.000000
7214000;1;3197;2677.000000
7215000;1;3197;2677.000000
7216000;1;3197;2677.000000
7217000;1;3197;2677.000000
7218000;1;2908;2711.000000
7219000;1;2908;2711.000000
7220000;1;2908;2711.000000
7221000;1;2908;2711.000000
7222000;1;2908;2711.000000
7223000;1;2908;2711.000000
7224000;1;2908;2711.000000
7225000;1;2908;2711.000000
7226000;1;2908;2711.000000
7227000;1;2908;2711.000000
7228000;1;2770;2739.000000
7229000;1;2770;2739.000000
7230000;1;2770;2739.000000
7231000;1;2770;2739.000000
7232000;1;2770;2739.000000
7233000;1;2770;2739.000000
7234000;1;2770;2739.000000
7235000;1;2770;2739.000000
7236000;1;2770;2739.000000
7237000;1;2770;2739.000000
7238000;1;2699;2755.000000
7239000;1;2699;2755.000000
7240000;1;2699;2755.000000
7241000;1;2699;2755.000000
7242000;1;2699;2755.000000
7243000;1;2699;2755.000000
7244000;1;2699;2755.000000
7245000;1;2699;2755.000000
7246000;1;2699;2755.000000
7247000;1;2699;2755.000000
7248000;1;2951;2777.000000
7249000;1;2951;2777.000000
7250000;1;2951;2777.000000
7251000;1;2951;2777.000000
7252000;1;2951;2777.000000
7253000;1;2951;2777.000000
7254000;1;2951;2777.000000
7255000;1;2951;2777.000000
7256000;1;2951;2777.000000
7257000;1;2951;2777.000000
7258000;1;2803;2810.000000
7259000;1;2803;2810.000000
7260000;1;2803;2810.000000
7261000;1;2803;2810.000000
7262000;1;2803;2810.000000
7263000;1;2803;2810.000000
7264000;1;2803;2810.000000
7265000;1;2803;2810.000000
7266000;1;2803;2810.000000
7267000;1;2803;2810.000000
7268000;1;3096;2854.000000
7269000;1;3096;2854.000000
7270000;1;3096;2854.000000
7271000;1;3096;2854.000000
7272000;1;3096;2854.000000
7273000;1;3096;2854.000000
7274000;1;3096;2854.000000
7275000;1;3096;2854.000000
7276000;1;3096;2854.000000
7277000;1;3096;2854.000000
7278000;1;2790;2855.000000
7279000;1;2790;2855.000000
7280000;1;2790;2855.000000
7281000;1;2790;2855.000000
7282000;1;2790;2855.000000
7283000;1;2790;2855.000000
7284000;1;2790;2855.000000
7285000;1;2790;2855.000000
7286000;1;2790;2855.000000
7287000;1;2790;2855.000000
7288000;1;3044;2884.000000
7289000;1;3044;2884.000000
7290000;1;3044;2884.000000
7291000;1;3044;2884.000000
7292000;1;3044;2884.000000
7293000;1;3044;2884.000000
7294000;1;3044;2884.000000
7295000;1;3044;2884.000000
7296000;1;3044;2884.000000
7297000;1;3044;2884.000000
7298000;1;3044;2884.000000
7299000;1;2832;2894.000000
7300000;1;2832;2894.000000
7301000;1;2832;2894.000000
7302000;1;2832;2894.000000
7303000;1;2832;2894.000000
7304000;1;2832;2894.000000
7305000;1;2832;2894.000000
7306000;1;2832;2894.000000
7307000;1;2832;2894.000000
7308000;1;2926;2899.000000
7309000;1;2926;2899.000000
7310000;1;2926;2899.000000
7311000;1;2926;2899.000000
7312000;1;2926;2899.000000
7313000;1;2926;2899.000000
7314000;1;2926;2899.000000
7315000;1;2926;2899.000000
7316000;1;2926;2899.000000
7317000;1;2926;2899.000000
7318000;1;2721;2896.000000
7319000;1;2721;2896.000000
7320000;1;2721;2896.000000
7321000;1;2721;2896.000000
7322000;1;2721;2896.000000
7323000;1;2721;2896.000000
7324000;1;2721;2896.000000
7325000;1;2721;2896.000000
7326000;1;2721;2896.000000
7327000;1;2721;2896.000000
7328000;1;2639;2896.000000
7329000;1;2639;2896.000000
7330000;1;2639;2896.000000
7331000;1;2639;2896.000000
7332000;1;2639;2896.000000
7333000;1;2639;2896.000000
7334000;1;2639;2896.000000
7335000;1;2639;2896.000000
7336000;1;2639;2896.000000
7337000;1;2639;2896.000000
7338000;1;2586;2881.000000
7339000;1;2586;2881.000000
7340000;1;2586;2881.000000
7341000;1;2586;2881.000000
7342000;1;2586;2881.000000
7343000;1;2586;2881.000000
7344000;1;2586;2881.000000
7345000;1;2586;2881.000000
7346000;1;2586;2881.000000
7347000;1;2586;2881.000000
7348000;1;2585;2841.000000
7349000;1;2585;2841.000000
7350000;1;2585;2841.000000
7351000;1;2585;2841.000000
7352000;1;2585;2841.000000
7353000;1;2585;2841.000000
7354000;1;2585;2841.000000
7355000;1;2585;2841.000000
7356000;1;2585;2841.000000
7357000;1;2585;2841.000000
7358000;1;2478;2814.000000
7359000;1;2478;2814.000000
7360000;1;2478;2814.000000
7361000;1;2478;2814.000000
7362000;1;2478;2814.000000
7363000;1;2478;2814.000000
7364000;1;2478;2814.000000
7365000;1;2478;2814.000000
7366000;1;2478;2814.000000
7367000;1;2478;2814.000000
7368000;1;2585;2775.000000
7369000;1;2585;2775.000000
7370000;1;2585;2775.000000
7371000;1;2585;2775.000000
7372000;1;2585;2775.000000
7373000;1;2585;2775.000000
7374000;1;2585;2775.000000
7375000;1;2585;2775.000000
7376000;1;2585;2775.000000
7377000;1;2585;2775.000000
7378000;1;2616;2757.000000
7379000;1;2616;2757.000000
7380000;1;2616;2757.000000
7381000;1;2616;2757.000000
7382000;1;2616;2757.000000
7383000;1;2616;2757.000000
7384000;1;2616;2757.000000
7385000;1;2616;2757.000000
7386000;1;2616;2757.000000
7387000;1;2616;2757.000000
7388000;1;2180;2720.000000
7389000;1;2180;2720.000000
7390000;1;2180;2720.000000
7391000;1;2180;2720.000000
7392000;1;2180;2720.000000
7393000;1;2180;2720.000000
7394000;1;2180;2720.000000
7395000;1;2180;2720.000000
7396000;1;2180;2720.000000
7397000;1;2180;2720.000000
7398000;1;2490;2707.000000
7399000;1;2490;2707.000000
7400000;1;2490;2707.000000
7401000;1;2490;2707.000000
7402000;1;2490;2707.000000
7403000;1;2490;2707.000000
7404000;1;2490;2707.000000
7405000;1;2490;2707.000000
7406000;1;2490;2707.000000
7407000;1;2490;2707.000000
7408000;1;2134;2656.000000
7409000;1;2134;2656.000000
7410000;1;2134;2656.000000
7411000;1;2134;2656.000000
7412000;1;2134;2656.000000
7413000;1;2134;2656.000000
7414000;1;2134;2656.000000
7415000;1;2134;2656.000000
7416000;1;2134;2656.000000
7417000;1;2134;2656.000000
7418000;1;2155;2616.000000
7419000;1;2155;2616.000000
7420000;1;2155;2616.000000
7421000;1;2155;2616.000000
7422000;1;2155;2616.000000
7423000;1;2155;2616.000000
7424000;1;2155;2616.000000
7425000;1;2155;2616.000000
7426000;1;2155;2616.000000
7427000;1;2155;2616.000000
7428000;1;2146;2556.000000
7429000;1;2146;2556.000000
7430000;1;2146;2556.000000
7431000;1;2146;2556.000000
7432000;1;2146;2556.000000
7433000;1;2146;2556.000000
7434000;1;2146;2556.000000
7435000;1;2146;2556.000000
7436000;1;2146;2556.000000
7437000;1;2146;2556.000000
7438000;1;2082;2512.000000
7439000;1;2082;2512.000000
7440000;1;2082;2512.000000
7441000;1;2082;2512.000000
7442000;1;2082;2512.000000
7443000;1;2082;2512.000000
7444000;1;2082;2512.000000
7445000;1;2082;2512.000000
7446000;1;2082;2512.000000
7447000;1;2082;2512.000000
7448000;1;2082;2435.000000
7449000;1;1813;2435.000000
7450000;1;1813;2435.000000
7451000;1;1813;2435.000000
7452000;1;1813;2435.000000
7453000;1;1813;2435.000000
7454000;1;1813;2435.000000
7455000;1;1813;2435.000000
7456000;1;1813;2435.000000
7457000;1;1813;2435.000000
7458000;1;1555;2355.000000
7459000;1;1555;2355.000000
7460000;1;1555;2355.000000
7461000;1;1555;2355.000000
7462000;1;1555;2355.000000
7463000;1;1555;2355.000000
7464000;1;1555;2355.000000
7465000;1;1555;2355.000000
7466000;1;1555;2355.000000
7467000;1;1555;2355.000000
7468000;1;1842;2287.000000
7469000;1;1842;2287.000000
7470000;1;1842;2287.000000
7471000;1;1842;2287.000000
7472000;1;1842;2287.000000
7473000;1;1842;2287.000000
7474000;1;1842;2287.000000
7475000;1;1842;2287.000000
7476000;1;1842;2287.000000
7477000;1;1842;2287.000000
7478000;1;1775;2228.000000
7479000;1;1775;2228.000000
7480000;1;1775;2228.000000
7481000;1;1775;2228.000000
7482000;1;1775;2228.000000
7483000;1;1775;2228.000000
7484000;1;1775;2228.000000
7485000;1;1775;2228.000000
7486000;1;1775;2228.000000
7487000;1;1775;2228.000000
7488000;1;1544;2160.000000
7489000;1;1544;2160.000000
7490000;1;1544;2160.000000
7491000;1;1544;2160.000000
7492000;1;1544;2160.000000
7493000;1;1544;2160.000000
7494000;1;1544;2160.000000
7495000;1;1544;2160.000000
7496000;1;1544;2160.000000
7497000;1;1544;2160.000000
7498000;1;1510;2093.000000
7499000;1;1510;2093.000000
7500000;1;1510;2093.000000
7501000;1;1510;2093.000000
7502000;1;1510;2093.000000
7503000;1;1510;2093.000000
7504000;1;1510;2093.000000
7505000;1;1510;2093.000000
7506000;1;1510;2093.000000
7507000;1;1510;2093.000000
7508000;1;1702;2037.000000
7509000;1;1702;2037.000000
7510000;1;1702;2037.000000
7511000;1;1702;2037.000000
7512000;1;1702;2037.000000
7513000;1;1702;2037.000000
7514000;1;1702;2037.000000
7515000;1;1702;2037.000000
7516000;1;1702;2037.000000
7517000;1;1702;2037.000000
7518000;1;1343;1967.000000
7519000;1;1343;1967.000000
7520000;1;1343;1967.000000
7521000;1;1343;1967.000000
7522000;1;1343;1967.000000
7523000;1;1343;1967.000000
7524000;1;1343;1967.000000
7525000;1;1343;1967.000000
7526000;1;1343;1967.000000
7527000;1;1343;1967.000000
7528000;1;1343;1967.000000
7529000;1;1362;1890.000000
7530000;1;1362;1890.000000
7531000;1;1362;1890.000000
7532000;1;1362;1890.000000
7533000;1;1362;1890.000000
7534000;1;1362;1890.000000
7535000;1;1362;1890.000000
7536000;1;1362;1890.000000
7537000;1;1362;1890.000000
7538000;1;1362;1890.000000
7539000;1;1271;1806.000000
7540000;1;1271;1806.000000
7541000;1;1271;1806.000000
7542000;1;1271;1806.000000
7543000;1;1271;1806.000000
7544000;1;1271;1806.000000
7545000;1;1271;1806.000000
7546000;1;1271;1806.000000
7547000;1;1271;1806.000000
7548000;1;1271;1806.000000
7549000;1;1308;1752.000000
7550000;1;1308;1752.000000
7551000;1;1308;1752.000000
7552000;1;1308;1752.000000
7553000;1;1308;1752.000000
7554000;1;1308;1752.000000
7555000;1;1308;1752.000000
7556000;1;1308;1752.000000
7557000;1;1308;1752.000000
7558000;1;1308;1684.000000
7559000;1;1407;1684.000000
7560000;1;1407;1684.000000
7561000;1;1407;1684.000000
7562000;1;1407;1684.000000
7563000;1;1407;1684.000000
7564000;1;1407;1684.000000
7565000;1;1407;1684.000000
7566000;1;1407;1684.000000
7567000;1;1407;1684.000000
7568000;1;1407;1684.000000
7569000;1;1303;1632.000000
7570000;1;1303;1632.000000
7571000;1;1303;1632.000000
7572000;1;1303;1632.000000
7573000;1;1303;1632.000000
7574000;1;1303;1632.000000
7575000;1;1303;1632.000000
7576000;1;1303;1632.000000
7577000;1;1303;1632.000000
7578000;1;1303;1632.000000
7579000;1;1285;1578.000000
7580000;1;1285;1578.000000
7581000;1;1285;1578.000000
7582000;1;1285;1578.000000
7583000;1;1285;1578.000000
7584000;1;1285;1578.000000
7585000;1;1285;1578.000000
7586000;1;1285;1578.000000
7587000;1;1285;1578.000000
7588000;1;1285;1578.000000
7589000;1;1237;1521.000000
7590000;1;1237;1521.000000
7591000;1;1237;1521.000000
7592000;1;1237;1521.000000
7593000;1;1237;1521.000000
7594000;1;1237;1521.000000
7595000;1;1237;1521.000000
7596000;1;1237;1521.000000
7597000;1;1237;1521.000000
7598000;1;1237;1521.000000
7599000;1;1310;1472.000000
7600000;1;1310;1472.000000
7601000;1;1310;1472.000000
7602000;1;1310;1472.000000
7603000;1;1310;1472.000000
7604000;1;1310;1472.000000
7605000;1;1310;1472.000000
7606000;1;1310;1472.000000
7607000;1;1310;1472.000000
7608000;1;1310;1472.000000
7609000;1;1280;1439.000000
7610000;1;1280;1439.000000
7611000;1;1280;1439.000000
7612000;1;1280;1439.000000
7613000;1;1280;1439.000000
7614000;1;1280;1439.000000
7615000;1;1280;1439.000000
7616000;1;1280;1439.000000
7617000;1;1280;1439.000000
7618000;1;1280;1439.000000
7619000;1;1237;1419.000000
7620000;1;1237;1419.000000
7621000;1;1237;1419.000000
7622000;1;1237;1419.000000
7623000;1;1237;1419.000000
7624000;1;1237;1419.000000
7625000;1;1237;1419.000000
7626000;1;1237;1419.000000
7627000;1;1237;1419.000000
7628000;1;1237;1419.000000
7629000;1;1185;1378.000000
7630000;1;1185;1378.000000
7631000;1;1185;1378.000000
7632000;1;1185;1378.000000
7633000;1;1185;1378.000000
7634000;1;1185;1378.000000
7635000;1;1185;1378.000000
7636000;1;1185;1378.000000
7637000;1;1185;1378.000000
7638000;1;1185;1378.000000
7639000;1;1180;1341.000000
7640000;1;1180;1341.000000
7641000;1;1180;1341.000000
7642000;1;1180;1341.000000
7643000;1;1180;1341.000000
7644000;1;1180;1341.000000
7645000;1;1180;1341.000000
7646000;1;1180;1341.000000
7647000;1;1180;1341.000000
7648000;1;1180;1341.000000
7649000;1;983;1306.000000
7650000;1;983;1306.000000
7651000;1;983;1306.000000
7652000;1;983;1306.000000
7653000;1;983;1306.000000
7654000;1;983;1306.000000
7655000;1;983;1306.000000
7656000;1;983;1306.000000
7657000;1;983;1306.000000
7658000;1;983;1306.000000
7659000;1;1237;1289.000000
7660000;1;1237;1289.000000
7661000;1;1237;1289.000000
7662000;1;1237;1289.000000
7663000;1;1237;1289.000000
7664000;1;1237;1289.000000
7665000;1;1237;1289.000000
7666000;1;1237;1289.000000
7667000;1;1237;1289.000000
7668000;1;1237;1289.000000
7669000;1;959;1242.000000
7670000;1;959;1242.000000
7671000;1;959;1242.000000
7672000;1;959;1242.000000
7673000;1;959;1242.000000
7674000;1;959;1242.000000
7675000;1;959;1242.000000
7676000;1;959;1242.000000
7677000;1;959;1242.000000
7678000;1;959;1242.000000
7679000;1;1071;1225.000000
7680000;1;1071;1225.000000
7681000;1;1071;1225.000000
7682000;1;1071;1225.000000
7683000;1;1071;1225.000000
7684000;1;1071;1225.000000
7685000;1;1071;1225.000000
7686000;1;1071;1225.000000
7687000;1;1071;1225.000000
7688000;1;1071;1225.000000
7689000;1;1295;1221.000000
7690000;1;1295;1221.000000
7691000;1;1295;1221.000000
7692000;1;1295;1221.000000
7693000;1;1295;1221.000000
7694000;1;1295;1221.000000
7695000;1;1295;1221.000000
7696000;1;1295;1221.000000
7697000;1;1295;1221.000000
7698000;1;1295;1221.000000
7699000;1;1277;1222.000000
7700000;1;1277;1222.000000
7701000;1;1277;1222.000000
7702000;1;1277;1222.000000
7703000;1;1277;1222.000000
7704000;1;1277;1222.000000
7705000;1;1277;1222.000000
7706000;1;1277;1222.000000
7707000;1;1277;1222.000000
7708000;1;1277;1222.000000
7709000;1;1598;1240.000000
7710000;1;1598;1240.000000
7711000;1;1598;1240.000000
7712000;1;1598;1240.000000
7713000;1;1598;1240.000000
7714000;1;1598;1240.000000
7715000;1;1598;1240.000000
7716000;1;1598;1240.000000
7717000;1;1598;1240.000000
7718000;1;1598;1240.000000
7719000;1;1184;1226.000000
7720000;1;1184;1226.000000
7721000;1;1184;1226.000000
7722000;1;1184;1226.000000
7723000;1;1184;1226.000000
7724000;1;1184;1226.000000
7725000;1;1184;1226.000000
7726000;1;1184;1226.000000
7727000;1;1184;1226.000000
7728000;1;1184;1226.000000
7729000;1;1183;1218.000000
7730000;1;1183;1218.000000
7731000;1;1183;1218.000000
7732000;1;1183;1218.000000
7733000;1;1183;1218.000000
7734000;1;1183;1218.000000
7735000;1;1183;1218.000000
7736000;1;1183;1218.000000
7737000;1;1183;1218.000000
7738000;1;1183;1218.000000
7739000;1;1705;1245.000000
7740000;1;1705;1245.000000
7741000;1;1705;1245.000000
7742000;1;1705;1245.000000
7743000;1;1705;1245.000000
7744000;1;1705;1245.000000
7745000;1;1705;1245.000000
7746000;1;1705;1245.000000
7747000;1;1705;1245.000000
7748000;1;1705;1245.000000
7749000;1;1547;1264.000000
7750000;1;1547;1264.000000
7751000;1;1547;1264.000000
7752000;1;1547;1264.000000
7753000;1;1547;1264.000000
7754000;1;1547;1264.000000
7755000;1;1547;1264.000000
7756000;1;1547;1264.000000
7757000;1;1547;1264.000000
7758000;1;1547;1264.000000
7759000;1;1384;1269.000000
7760000;1;1384;1269.000000
7761000;1;1384;1269.000000
7762000;1;1384;1269.000000
7763000;1;1384;1269.000000
7764000;1;1384;1269.000000
7765000;1;1384;1269.000000
7766000;1;1384;1269.000000
7767000;1;1384;1269.000000
7768000;1;1384;1269.000000
7769000;1;1452;1279.000000
7770000;1;1452;1279.000000
7771000;1;1452;1279.000000
7772000;1;1452;1279.000000
7773000;1;1452;1279.000000
7774000;1;1452;1279.000000
7775000;1;1452;1279.000000
7776000;1;1452;1279.000000
7777000;1;1452;1279.000000
7778000;1;1452;1279.000000
7779000;1;1513;1297.000000
7780000;1;1513;1297.000000
7781000;1;1513;1297.000000
7782000;1;1513;1297.000000
7783000;1;1513;1297.000000
7784000;1;1513;1297.000000
7785000;1;1513;1297.000000
7786000;1;1513;1297.000000
7787000;1;1513;1297.000000
7788000;1;1513;1297.000000
7789000;1;1611;1323.000000
7790000;1;1611;1323.000000
7791000;1;1611;1323.000000
7792000;1;1611;1323.000000
7793000;1;1611;1323.000000
7794000;1;1611;1323.000000
7795000;1;1611;1323.000000
7796000;1;1611;1323.000000
7797000;1;1611;1323.000000
7798000;1;1611;1323.000000
7799000;1;1652;1353.000000
7800000;1;1652;1353.000000
7801000;1;1652;1353.000000
7802000;1;1652;1353.000000
7803000;1;1652;1353.000000
7804000;1;1652;1353.000000
7805000;1;1652;1353.000000
7806000;1;1652;1353.000000
7807000;1;1652;1353.000000
7808000;1;1652;1353.000000
7809000;1;1860;1408.000000
7810000;1;1860;1408.000000
7811000;1;1860;1408.000000
7812000;1;1860;1408.000000
7813000;1;1860;1408.000000
7814000;1;1860;1408.000000
7815000;1;1860;1408.000000
7816000;1;1860;1408.000000
7817000;1;1860;1408.000000
7818000;1;1860;1408.000000
7819000;1;1810;1443.000000
7820000;1;1810;1443.000000
7821000;1;1810;1443.000000
7822000;1;1810;1443.000000
7823000;1;1810;1443.000000
7824000;1;1810;1443.000000
7825000;1;1810;1443.000000
7826000;1;1810;1443.000000
7827000;1;1810;1443.000000
7828000;1;1810;1443.000000
7829000;1;1868;1500.000000
7830000;1;1868;1500.000000
7831000;1;1868;1500.000000
7832000;1;1868;1500.000000
7833000;1;1868;1500.000000
7834000;1;1868;1500.000000
7835000;1;1868;1500.000000
7836000;1;1868;1500.000000
7837000;1;1868;1500.000000
7838000;1;1868;1500.000000
7839000;1;1929;1554.000000
7840000;1;1929;1554.000000
7841000;1;1929;1554.000000
7842000;1;1929;1554.000000
7843000;1;1929;1554.000000
7844000;1;1929;1554.000000
7845000;1;1929;1554.000000
7846000;1;1929;1554.000000
7847000;1;1929;1554.000000
7848000;1;1929;1554.000000
7849000;1;1727;1581.000000
7850000;1;1727;1581.000000
7851000;1;1727;1581.000000
7852000;1;1727;1581.000000
7853000;1;1727;1581.000000
7854000;1;1727;1581.000000
7855000;1;1727;1581.000000
7856000;1;1727;1581.000000
7857000;1;1727;1581.000000
7858000;1;1727;1581.000000
7859000;1;2160;1636.000000
7860000;1;2160;1636.000000
7861000;1;2160;1636.000000
7862000;1;2160;1636.000000
7863000;1;2160;1636.000000
7864000;1;2160;1636.000000
7865000;1;2160;1636.000000
7866000;1;2160;1636.000000
7867000;1;2160;1636.000000
7868000;1;2160;1636.000000
7869000;1;2434;1688.000000
7870000;1;2434;1688.000000
7871000;1;2434;1688.000000
7872000;1;2434;1688.000000
7873000;1;2434;1688.000000
7874000;1;2434;1688.000000
7875000;1;2434;1688.000000
7876000;1;2434;1688.000000
7877000;1;2434;1688.000000
7878000;1;2434;1688.000000
7879000;1;1972;1737.000000
7880000;1;1972;1737.000000
7881000;1;1972;1737.000000
7882000;1;1972;1737.000000
7883000;1;1972;1737.000000
7884000;1;1972;1737.000000
7885000;1;1972;1737.000000
7886000;1;1972;1737.000000
7887000;1;1972;1737.000000
7888000;1;1972;1737.000000
7889000;1;2227;1803.000000
7890000;1;2227;1803.000000
7891000;1;2227;1803.000000
7892000;1;2227;1803.000000
7893000;1;2227;1803.000000
7894000;1;2227;1803.000000
7895000;1;2227;1803.000000
7896000;1;2227;1803.000000
7897000;1;2227;1803.000000
7898000;1;2227;1803.000000
7899000;1;2227;1831.000000
7900000;1;2157;1831.000000
7901000;1;2157;1831.000000
7902000;1;2157;1831.000000
7903000;1;2157;1831.000000
7904000;1;2157;1831.000000
7905000;1;2157;1831.000000
7906000;1;2157;1831.000000
7907000;1;2157;1831.000000
7908000;1;2157;1831.000000
7909000;1;2417;1885.000000
7910000;1;2417;1885.000000
7911000;1;2417;1885.000000
7912000;1;2417;1885.000000
7913000;1;2417;1885.000000
7914000;1;2417;1885.000000
7915000;1;2417;1885.000000
7916000;1;2417;1885.000000
7917000;1;2417;1885.000000
7918000;1;2417;1885.000000
7919000;1;2479;1954.000000
7920000;1;2479;1954.000000
7921000;1;2479;1954.000000
7922000;1;2479;1954.000000
7923000;1;2479;1954.000000
7924000;1;2479;1954.000000
7925000;1;2479;1954.000000
7926000;1;2479;1954.000000
7927000;1;2479;1954.000000
7928000;1;2479;1954.000000
7929000;1;2486;2018.000000
7930000;1;2486;2018.000000
7931000;1;2486;2018.000000
7932000;1;2486;2018.000000
7933000;1;2486;2018.000000
7934000;1;2486;2018.000000
7935000;1;2486;2018.000000
7936000;1;2486;2018.000000
7937000;1;2486;2018.000000
7938000;1;2486;2018.000000
7939000;1;2660;2090.000000
7940000;1;2660;2090.000000
7941000;1;2660;2090.000000
7942000;1;2660;2090.000000
7943000;1;2660;2090.000000
7944000;1;2660;2090.000000
7945000;1;2660;2090.000000
7946000;1;2660;2090.000000
7947000;1;2660;2090.000000
7948000;1;2660;2090.000000
7949000;1;2750;2161.000000
7950000;1;2750;2161.000000
7951000;1;2750;2161.000000
7952000;1;2750;2161.000000
7953000;1;2750;2161.000000
7954000;1;2750;2161.000000
7955000;1;2750;2161.000000
7956000;1;2750;2161.000000
7957000;1;2750;2161.000000
7958000;1;2750;2161.000000
7959000;1;2755;2230.000000
7960000;1;2755;2230.000000
7961000;1;2755;2230.000000
7962000;1;2755;2230.000000
7963000;1;2755;2230.000000
7964000;1;2755;2230.000000
7965000;1;2755;2230.000000
7966000;1;2755;2230.000000
7967000;1;2755;2230.000000
7968000;1;2755;2230.000000
7969000;1;2874;2294.000000
7970000;1;2874;2294.000000
7971000;1;2874;2294.000000
7972000;1;2874;2294.000000
7973000;1;2874;2294.000000
7974000;1;2874;2294.000000
7975000;1;2874;2294.000000
7976000;1;2874;2294.000000
7977000;1;2874;2294.000000
7978000;1;2874;2294.000000
7979000;1;2874;2294.000000
7980000;1;2661;2347.000000
7981000;1;2661;2347.000000
7982000;1;2661;2347.000000
7983000;1;2661;2347.000000
7984000;1;2661;2347.000000
7985000;1;2661;2347.000000
7986000;1;2661;2347.000000
7987000;1;2661;2347.000000
7988000;1;2661;2347.000000
7989000;1;2532;2388.000000
7990000;1;2532;2388.000000
7991000;1;2532;2388.000000
7992000;1;2532;2388.000000
7993000;1;2532;2388.000000
7994000;1;2532;2388.000000
7995000;1;2532;2388.000000
7996000;1;2532;2388.000000
7997000;1;2532;2388.000000
7998000;1;2532;2388.000000
7999000;1;2824;2444.000000
8000000;1;2824;2444.000000
8001000;1;2824;2444.000000
8002000;1;2824;2444.000000
8003000;1;2824;2444.000000
8004000;1;2824;2444.000000
8005000;1;2824;2444.000000
8006000;1;2824;2444.000000
8007000;1;2824;2444.000000
8008000;1;2824;2444.000000
8009000;1;2824;2444.000000
8010000;1;3027;2525.000000
8011000;1;3027;2525.000000
8012000;1;3027;2525.000000
8013000;1;3027;2525.000000
8014000;1;3027;2525.000000
8015000;1;3027;2525.000000
8016000;1;3027;2525.000000
8017000;1;3027;2525.000000
8018000;1;3027;2525.000000
8019000;1;2644;2556.000000
8020000;1;2644;2556.000000
8021000;1;2644;2556.000000
8022000;1;2644;2556.000000
8023000;1;2644;2556.000000
8024000;1;2644;2556.000000
8025000;1;2644;2556.000000
8026000;1;2644;2556.000000
8027000;1;2644;2556.000000
8028000;1;2644;2556.000000
8029000;1;2644;2556.000000
8030000;1;2934;2587.000000
8031000;1;2934;2587.000000
8032000;1;2934;2587.000000
8033000;1;2934;2587.000000
8034000;1;2934;2587.000000
8035000;1;2934;2587.000000
8036000;1;2934;2587.000000
8037000;1;2934;2587.000000
8038000;1;2934;2587.000000
8039000;1;2934;2662.000000
8040000;1;3167;2662.000000
8041000;1;3167;2662.000000
8042000;1;3167;2662.000000
8043000;1;3167;2662.000000
8044000;1;3167;2662.000000
8045000;1;3167;2662.000000
8046000;1;3167;2662.000000
8047000;1;3167;2662.000000
8048000;1;3167;2662.000000
8049000;1;3167;2710.000000
8050000;1;3003;2710.000000
8051000;1;3003;2710.000000
8052000;1;3003;2710.000000
8053000;1;3003;2710.000000
8054000;1;3003;2710.000000
8055000;1;3003;2710.000000
8056000;1;3003;2710.000000
8057000;1;3003;2710.000000
8058000;1;3003;2710.000000
8059000;1;3003;2710.000000
8060000;1;3159;2773.000000
8061000;1;3159;2773.000000
8062000;1;3159;2773.000000
8063000;1;3159;2773.000000
8064000;1;3159;2773.000000
